Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,17-Jun-2025,31-Jul-2025,56303.00,56315.60,55950.00,55981.60,55950.00,55981.60,3219.00,63190.00,344365.00,20650.00,55714.15
BANKNIFTY,17-Jun-2025,28-Aug-2025,56530.20,56530.20,56180.00,56230.40,56212.60,56230.40,808.00,15918.27,84910.00,2135.00,55714.15
BANKNIFTY,18-Jun-2025,26-Jun-2025,55670.00,56050.60,55670.00,55899.00,55878.00,55899.00,28478.00,477439.42,1812390.00,-58830.00,55828.75
BANKNIFTY,18-Jun-2025,31-Jul-2025,55900.00,56219.40,55884.00,56078.80,56047.00,56078.80,4035.00,79172.85,377265.00,32900.00,55828.75
BANKNIFTY,18-Jun-2025,28-Aug-2025,56111.40,56440.00,56111.40,56304.00,56315.80,56304.00,674.00,13282.00,86065.00,1155.00,55828.75
BANKNIFTY,19-Jun-2025,26-Jun-2025,55884.40,56025.00,55612.80,55655.00,55615.00,55655.00,26863.00,449558.47,1764030.00,-48360.00,55577.45
BANKNIFTY,19-Jun-2025,31-Jul-2025,55983.80,56180.00,55804.40,55855.00,55815.00,55855.00,4094.00,80197.04,394275.00,17010.00,55577.45
BANKNIFTY,19-Jun-2025,28-Aug-2025,56371.20,56400.00,56040.00,56087.80,56044.00,56087.80,795.00,15635.54,88480.00,2415.00,55577.45
BANKNIFTY,20-Jun-2025,26-Jun-2025,55680.00,56340.00,55651.20,56298.00,56292.80,56298.00,43531.00,732915.14,1751070.00,-12960.00,56252.85
BANKNIFTY,20-Jun-2025,31-Jul-2025,55867.60,56499.00,55862.40,56459.40,56474.00,56459.40,10861.00,214009.58,441105.00,46830.00,56252.85
BANKNIFTY,20-Jun-2025,28-Aug-2025,56087.60,56700.00,56081.20,56668.20,56686.80,56668.20,1944.00,38454.09,106750.00,18270.00,56252.85
BANKNIFTY,23-Jun-2025,26-Jun-2025,55899.80,56299.60,55805.00,56097.80,56105.00,56097.80,45566.00,765918.32,1444530.00,-306540.00,56059.35
BANKNIFTY,23-Jun-2025,31-Jul-2025,56299.20,56450.00,56026.00,56256.80,56236.20,56256.80,17523.00,344826.05,710395.00,269290.00,56059.35
BANKNIFTY,23-Jun-2025,28-Aug-2025,56323.20,56642.00,56257.40,56470.40,56452.00,56470.40,1569.00,30982.53,110530.00,3780.00,56059.35
BANKNIFTY,24-Jun-2025,26-Jun-2025,56506.20,56879.80,56357.00,56500.80,56500.00,56500.80,53118.00,902167.66,1015830.00,-428700.00,56461.90
BANKNIFTY,24-Jun-2025,31-Jul-2025,56455.60,57025.00,56455.60,56682.80,56666.60,56682.80,34139.00,678524.33,1076355.00,365960.00,56461.90
BANKNIFTY,24-Jun-2025,28-Aug-2025,56616.60,57249.00,56616.60,56916.40,56896.40,56916.40,2994.00,59752.81,138705.00,28175.00,56461.90
BANKNIFTY,25-Jun-2025,26-Jun-2025,56600.00,56687.80,56440.00,56619.20,56611.60,56619.20,28159.00,478189.09,847110.00,-168720.00,56621.15
