Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,17-Sep-2024,25-Sep-2024,52271.50,52357.50,52185.00,52295.60,52275.00,52295.60,68508.00,537339.68,2023275.00,-76965.00,52188.65
BANKNIFTY,17-Sep-2024,30-Oct-2024,52510.00,52575.00,52413.00,52523.40,52505.00,52523.40,12509.00,98532.10,356820.00,35640.00,52188.65
BANKNIFTY,17-Sep-2024,27-Nov-2024,52844.85,52860.00,52713.95,52800.35,52780.00,52800.35,2268.00,17964.77,72780.00,6480.00,52188.65
BANKNIFTY,18-Sep-2024,25-Sep-2024,52205.15,52999.00,52205.15,52757.10,52718.90,52757.10,182153.00,1440389.53,1922625.00,-100650.00,52750.40
BANKNIFTY,18-Sep-2024,30-Oct-2024,52500.05,53209.95,52446.35,52993.45,52965.95,52993.45,37407.00,296985.89,403665.00,46845.00,52750.40
BANKNIFTY,18-Sep-2024,27-Nov-2024,52800.30,53433.00,52712.60,53225.30,53185.00,53225.30,8651.00,68985.58,94560.00,21780.00,52750.40
BANKNIFTY,19-Sep-2024,25-Sep-2024,52849.00,53447.05,52833.15,53177.55,53184.65,53177.55,134230.00,1069875.04,1939260.00,16635.00,53037.60
BANKNIFTY,19-Sep-2024,30-Oct-2024,53149.95,53658.40,53100.00,53432.90,53460.00,53432.90,35388.00,283349.16,457170.00,53505.00,53037.60
BANKNIFTY,19-Sep-2024,27-Nov-2024,53229.00,53887.95,53229.00,53662.00,53690.00,53662.00,5402.00,43461.65,105195.00,10635.00,53037.60
BANKNIFTY,20-Sep-2024,25-Sep-2024,53325.15,53643.95,53091.00,53550.85,53596.00,53550.85,160981.00,1289359.42,1764210.00,-175050.00,53793.20
BANKNIFTY,20-Sep-2024,30-Oct-2024,53436.75,53887.75,53370.00,53818.65,53869.00,53818.65,63482.00,511248.58,735075.00,277905.00,53793.20
BANKNIFTY,20-Sep-2024,27-Nov-2024,53700.00,54097.95,53612.20,54017.60,54059.50,54017.60,8534.00,68987.14,131370.00,26175.00,53793.20
BANKNIFTY,23-Sep-2024,25-Sep-2024,53900.05,54252.10,53661.00,54072.30,54058.00,54072.30,112700.00,912554.03,1479720.00,-284490.00,54105.80
BANKNIFTY,23-Sep-2024,30-Oct-2024,53900.00,54485.00,53899.95,54330.50,54311.00,54330.50,64657.00,526046.79,1092990.00,357915.00,54105.80
BANKNIFTY,23-Sep-2024,27-Nov-2024,54159.50,54665.00,54104.70,54513.80,54500.00,54513.80,8814.00,71953.76,167235.00,35865.00,54105.80
BANKNIFTY,24-Sep-2024,25-Sep-2024,54058.00,54200.00,53954.00,54026.30,54011.05,54026.30,91464.00,742156.76,1244940.00,-234780.00,53968.60
BANKNIFTY,24-Sep-2024,30-Oct-2024,54393.85,54460.00,54227.00,54302.95,54296.00,54302.95,65121.00,530921.76,1440930.00,347940.00,53968.60
BANKNIFTY,24-Sep-2024,27-Nov-2024,54550.00,54643.30,54415.15,54508.15,54492.95,54508.15,5238.00,42855.05,181500.00,14265.00,53968.60
BANKNIFTY,25-Sep-2024,25-Sep-2024,53897.30,54115.25,53871.05,54102.05,54109.20,54101.65,103935.00,842593.32,998655.00,-246285.00,54101.65
BANKNIFTY,25-Sep-2024,30-Oct-2024,54220.00,54360.00,54160.55,54335.40,54335.65,54335.40,91026.00,741380.53,1810890.00,369960.00,54101.65
BANKNIFTY,25-Sep-2024,27-Nov-2024,54450.00,54530.40,54371.10,54515.15,54516.00,54515.15,4135.00,33791.54,205425.00,23925.00,54101.65
BANKNIFTY,26-Sep-2024,30-Oct-2024,54280.00,54640.00,54280.00,54549.05,54497.00,54549.05,88195.00,720662.53,1886670.00,75780.00,54375.35
BANKNIFTY,26-Sep-2024,27-Nov-2024,54580.00,54846.05,54515.15,54766.70,54703.60,54766.70,8322.00,68263.96,224160.00,18735.00,54375.35
BANKNIFTY,26-Sep-2024,24-Dec-2024,54843.30,55032.55,54731.00,54972.25,54929.00,54972.25,2078.00,17109.43,15150.00,15150.00,54375.35
BANKNIFTY,27-Sep-2024,30-Oct-2024,54503.00,54587.10,54125.00,54220.00,54204.10,54220.00,108857.00,887556.03,1829985.00,-56685.00,53834.30
BANKNIFTY,27-Sep-2024,27-Nov-2024,54763.85,54797.70,54366.05,54476.25,54470.75,54476.25,8978.00,73531.79,256110.00,31950.00,53834.30
BANKNIFTY,27-Sep-2024,24-Dec-2024,54919.00,54996.95,54603.80,54711.60,54722.00,54711.60,1905.00,15661.41,26130.00,10980.00,53834.30
BANKNIFTY,30-Sep-2024,30-Oct-2024,54000.00,54042.40,53366.00,53435.15,53421.30,53435.15,148007.00,1190006.04,1787790.00,-42195.00,-
BANKNIFTY,30-Sep-2024,27-Nov-2024,54300.00,54322.05,53670.00,53736.00,53750.00,53736.00,11678.00,94365.86,219840.00,-36270.00,-
BANKNIFTY,30-Sep-2024,24-Dec-2024,54511.00,54583.65,53962.00,54018.55,54021.00,54018.55,3166.00,25721.09,39105.00,12975.00,-
